"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.212389479E1,5.357347620E-1,3.274707545E-1,3.559492528E-1,7.217677610E-1
1.213385279E1,4.978541601E-1,2.581840995E-1,1.020268965E-1,5.700239307E-1
1.214381179E1,4.398176211E-1,1.159420272E-1,-4.162106574E-2,4.567432612E-1
1.215376979E1,5.128926140E-1,-1.855321527E-2,-2.800249118E-1,5.846511836E-1
1.216372879E1,5.107390845E-1,-1.341998850E-1,-6.057405514E-1,8.036078877E-1
1.217368679E1,5.709420168E-1,-2.821275705E-1,-1.112981247E0,1.282301840E0
1.218364579E1,5.846899903E-1,-3.358018673E-1,-1.456513352E0,1.605009790E0
1.219360479E1,7.157184917E-1,-2.713968700E-1,-1.279692382E0,1.491147817E0
1.220356279E1,7.531114358E-1,-4.206234779E-2,-7.531149441E-1,1.065893144E0
1.221352179E1,7.298436105E-1,2.249692468E-1,-1.710883605E-1,7.826583450E-1
1.222347979E1,6.069228584E-1,3.372168204E-1,3.853578240E-1,7.940851292E-1
1.223343879E1,3.520462364E-1,2.154912939E-1,7.584563756E-1,8.634981899E-1
1.224339779E1,2.634275901E-1,5.580358780E-3,8.552874362E-1,8.949535375E-1
1.225335579E1,2.476605731E-1,-1.066506097E-1,7.767061204E-1,8.221815550E-1
1.226331479E1,2.120457673E-1,-1.269609406E-1,6.116795683E-1,6.597229586E-1
1.227327279E1,2.735871273E-1,-8.599562187E-2,4.590894592E-1,5.413024060E-1
1.228323179E1,2.984301925E-1,-6.892189834E-2,2.674744481E-1,4.066366784E-1
1.229318979E1,2.987564671E-1,1.335003753E-1,1.713421297E-1,3.693723084E-1
1.230314879E1,-8.879581690E-2,-9.042824987E-2,3.824207675E-1,4.028741850E-1
1.231310779E1,-3.759853220E-1,-2.575835174E-1,6.630175370E-1,8.045535937E-1
1.232306579E1,-5.024851549E-1,-6.669737631E-1,6.598085850E-1,1.064280367E0
1.233302479E1,-7.627225041E-1,-2.973225106E-1,9.115715647E-1,1.225197540E0
1.234298279E1,-6.630719161E-1,-4.776474253E-1,8.405074292E-1,1.172290138E0
1.235294179E1,-4.209585965E-1,-4.017035691E-1,7.297769523E-1,9.333521830E-1
1.236289979E1,-3.621069556E-1,-5.215678355E-1,6.034940511E-1,8.759905959E-1
1.237285879E1,-3.063759738E-1,-5.031534916E-1,5.328789818E-1,7.943485902E-1
1.238281779E1,-2.959866410E-1,-4.825986283E-1,4.055891901E-1,6.964281146E-1
1.239277579E1,-1.779120612E-1,-4.310152958E-1,2.789256352E-1,5.433473996E-1
1.240273479E1,-8.261998773E-2,-4.242118411E-1,1.779740417E-1,4.673933119E-1
1.241269279E1,5.719629407E-2,-6.479713355E-1,1.494776362E-1,6.674442534E-1
1.242265179E1,-1.176793081E-1,-4.629459172E-1,3.082558537E-1,5.684971531E-1
1.243261079E1,-7.388500768E-1,-6.954905608E-1,-1.049364710E-1,1.020106965E0
1.244256879E1,-7.024418038E-1,-7.473305860E-1,-2.818299472E-2,1.026022307E0
1.245252779E1,4.448737085E-2,-1.697840660E-1,8.906858951E-1,9.078144739E-1
1.246248579E1,-2.218386841E-1,-1.283832210E-1,3.821675831E-1,4.601594449E-1
1.247244479E1,-4.867228156E-1,-1.008225162E-1,-4.544508630E-1,6.734908061E-1
1.248240279E1,-6.468207496E-1,-2.601228900E-1,-1.361691395E0,1.529785755E0
1.249236179E1,-5.970334625E-1,-3.216637384E-1,-1.625731189E0,1.761510265E0
1.250232079E1,-4.850855953E-1,-1.228866190E-1,-9.609928161E-1,1.083474203E0
1.251227879E1,-4.008710718E-1,1.753740773E-2,-2.288652831E-1,4.619355958E-1
1.252223779E1,-2.465133494E-1,3.311402477E-2,3.174435836E-1,4.032812900E-1
1.253219579E1,-1.990567625E-1,-7.026204363E-2,5.220160246E-1,5.630817697E-1
1.254215479E1,-2.299668986E-1,-1.857586592E-1,4.607658559E-1,5.474451825E-1
1.255211279E1,-4.438422596E-1,-3.063146511E-1,3.211372697E-1,6.276573611E-1
1.256207179E1,-6.861362582E-1,-2.992776733E-1,1.910238576E-1,7.725543378E-1
1.257203079E1,-5.759063029E-1,-2.634613578E-1,6.957952738E-2,6.371195080E-1
1.258198879E1,-2.838033825E-1,-2.538327478E-1,-8.241358101E-2,3.895733848E-1
1.259194779E1,3.215033054E-2,-1.130345723E-1,-1.339222884E-1,1.781730553E-1
1.260190579E1,1.859882355E-1,-5.617303133E-2,-8.408062220E-2,2.116992778E-1
1.261186479E1,2.507245141E-1,-6.970356144E-2,-1.927984875E-1,3.238713097E-1
1.262182379E1,2.218632424E-1,-1.241629931E-1,-2.548508942E-1,3.599843406E-1
1.263178179E1,1.318336630E-1,-2.411368346E-1,-1.785108161E-1,3.277090160E-1
1.264174079E1,-6.394865870E-2,-3.056714574E-1,-1.464429313E-1,3.449202849E-1
1.265169879E1,-2.148050684E-1,-3.169183575E-1,-2.184987545E-1,4.408176135E-1
1.266165779E1,-2.586597705E-1,-2.743963089E-1,-4.182735550E-1,5.631615914E-1
1.267161579E1,-2.186542904E-1,-2.037137043E-1,-6.249433923E-1,6.927216003E-1
1.268157479E1,-2.144665146E-1,-1.759933705E-1,-7.382875746E-1,7.886939173E-1
1.269153379E1,-2.072820407E-1,-1.116405595E-1,-8.484397620E-1,8.804995677E-1
1.270149179E1,-1.576385951E-1,-1.778599845E-1,-8.388345408E-1,8.718529048E-1
1.271145079E1,8.648909032E-2,-2.028167048E-1,-7.555976719E-1,7.871104244E-1
1.272140879E1,3.049849212E-2,-1.949153989E-1,-5.699661165E-1,6.031447129E-1
1.273136779E1,-4.742413491E-1,-9.434712689E-2,-3.842550391E-1,6.176230020E-1
1.274132679E1,-5.616355884E-1,-1.470473141E-1,-4.494245964E-1,7.341933769E-1
1.275128479E1,-5.182814080E-1,-1.175960218E-1,-3.439741552E-1,6.330581818E-1
1.276124379E1,-6.360519326E-1,-1.847466523E-1,-1.434053028E-1,6.776861127E-1
1.277120179E1,-9.038169873E-1,-2.850473411E-1,1.509546429E-1,9.596480800E-1
1.278116079E1,-1.132382893E0,-3.886566769E-1,4.023948562E-1,1.263038657E0
1.279111879E1,-1.041579142E0,-4.287963871E-1,3.801204729E-1,1.188799825E0
1.280107779E1,-8.213747549E-1,-3.342428169E-1,3.395910823E-1,9.495771964E-1
1.281103679E1,-7.318743485E-1,-2.156899714E-1,3.180680662E-1,8.266374783E-1
1.282099479E1,-6.487778127E-1,-1.130789015E-1,2.515232438E-1,7.049563323E-1
1.283095379E1,-4.302539152E-1,-1.326267647E-1,2.420951933E-1,5.111930876E-1
1.284091179E1,-1.700551575E-1,-2.518514919E-1,1.592705530E-1,3.430962541E-1
1.285087079E1,3.634570777E-2,-3.568870001E-1,1.869004011E-2,3.592195135E-1
1.286082879E1,1.224564832E-1,-3.817286034E-1,-5.038194895E-2,4.040428909E-1
1.287078779E1,1.208356351E-1,-3.899386789E-1,2.987342477E-2,4.093236440E-1
1.288074679E1,9.636503756E-2,-3.875385430E-1,1.078016067E-1,4.136345358E-1
1.289070479E1,-6.162380576E-3,-3.703841279E-1,2.810049051E-1,4.649582066E-1
1.290066379E1,-2.623569649E-1,-3.001940051E-1,6.205316681E-1,7.375684164E-1
1.291062179E1,-3.558975050E-1,-2.989358304E-1,8.649505448E-1,9.819190953E-1
1.292058079E1,-1.852968022E-1,-4.023033473E-1,8.325990701E-1,9.430822338E-1
1.293053979E1,-1.952414542E-2,-5.125385651E-1,6.436696851E-1,8.230356229E-1
1.294049779E1,-2.005214900E-2,-5.332666522E-1,3.927194685E-1,6.625737634E-1
1.295045679E1,-8.527345419E-2,-5.673766771E-1,1.358916306E-1,5.896222443E-1
1.296041479E1,-6.346947938E-2,-6.777490121E-1,-3.141065776E-2,6.814387189E-1
1.297037379E1,1.311536318E-1,-6.816722015E-1,-2.024002004E-1,7.230795990E-1
1.298033179E1,3.059950277E-1,-5.890625381E-1,-3.908793497E-1,7.703338866E-1
1.299029079E1,3.870003068E-1,-5.069559360E-1,-5.229094791E-1,8.247471624E-1
1.300024979E1,6.069670048E-1,-1.110892621E0,-9.568325222E-1,1.586826971E0
1.301020779E1,3.314356783E-1,-5.092085758E-1,-4.780449629E-2,6.094491385E-1
1.302016679E1,-7.597638130E-1,6.487731349E-1,1.776905102E0,2.038514011E0
1.303012479E1,-6.027777672E-1,5.653266433E-1,1.529309433E0,1.738310269E0
1.304008379E1,2.975589573E-1,-2.671820873E-1,3.344244826E-1,5.213130877E-1
1.305004179E1,1.109058934E-1,-1.018213084E0,-8.042231172E-1,1.302241461E0
1.306000079E1,-2.605380423E-1,-1.674526788E0,-1.459676696E0,2.236643935E0
1.306995979E1,-2.147110744E-1,-7.579371428E-1,-9.346803457E-1,1.222373473E0
1.307991779E1,-1.875911035E-1,3.360219419E-1,-4.061663103E-1,5.595285866E-1
1.308987679E1,3.400907269E-1,4.624638873E-1,-7.706068897E-1,9.609211873E-1
1.309983479E1,7.085997990E-1,1.208151698E-2,-8.464832836E-1,1.103989849E0
1.310979379E1,7.161457770E-1,2.203371191E-1,5.536962390E-2,7.513181850E-1
1.311974967E1,2.010926168E-1,9.365953088E-2,4.319934618E-1,4.856219716E-1
1.312970767E1,-2.346361926E-1,-3.341999495E-1,6.867566478E-1,7.989858838E-1
1.313966667E1,-7.669898021E-1,-8.940854663E-1,8.887364334E-1,1.475640412E0
1.314962467E1,-9.821317432E-1,-1.125283204E0,1.011331496E0,1.803783924E0
1.315958367E1,-7.681077167E-1,-9.392768419E-1,1.045148867E0,1.601426428E0
1.316954167E1,-2.609947099E-1,-5.379029095E-1,9.686684561E-1,1.138321728E0
1.317950067E1,1.555843221E-1,-2.434616876E-1,7.780082953E-1,8.299258895E-1
1.318945967E1,2.982935138E-1,-1.847351772E-1,4.893973321E-1,6.021759333E-1
1.319941767E1,4.121466963E-1,-1.191457897E-1,2.530838656E-1,4.981084837E-1
1.320937667E1,3.354924034E-1,1.929990470E-2,1.836557811E-1,3.829583333E-1
1.321933467E1,1.284439590E-1,4.140530348E-2,2.349574971E-1,2.709562238E-1
1.322929367E1,1.411494104E-2,-1.066970676E-1,1.786651826E-1,2.085779070E-1
1.323925267E1,-2.206465099E-1,-2.801395172E-1,8.074186206E-2,3.656258740E-1
1.324921067E1,-4.628458567E-1,-3.197333533E-1,7.534780562E-2,5.675676136E-1
1.325916967E1,-3.857360292E-1,-3.267283773E-1,6.118351042E-2,5.092024536E-1
1.326912767E1,-1.808604832E-1,-3.056462413E-1,1.191779494E-2,3.553479605E-1
1.327908667E1,-1.950382635E-1,-2.703758365E-1,-9.261755705E-2,3.460072674E-1
1.328904467E1,-3.520979843E-1,-3.813583285E-1,-1.506038100E-1,5.404522854E-1
1.329900367E1,-4.588877302E-1,-4.555518937E-1,-1.568117988E-1,6.653536030E-1
1.330896267E1,-4.634047043E-1,-3.824880105E-1,-2.229642731E-1,6.409009793E-1
1.331892067E1,-4.018630520E-1,-2.078924900E-1,-2.294833338E-1,5.073221860E-1
1.332887967E1,-4.155123536E-1,-2.631802529E-1,-2.431798518E-1,5.486809654E-1
1.333883767E1,-1.282936125E-1,-3.658877653E-1,-4.894862098E-1,6.244436382E-1
1.334879667E1,1.320497176E-1,-2.222129059E-1,-6.226246789E-1,6.741492374E-1
1.335875567E1,-1.658184113E-1,5.217470527E-2,-4.018156895E-1,4.378056575E-1
1.336871367E1,-2.493507108E-1,1.104831398E-2,-2.221137956E-1,3.341143224E-1
1.337867267E1,-2.898267455E-1,-1.011965919E-1,-1.795294011E-1,3.556277527E-1
1.338863067E1,-4.370732304E-1,-1.460119915E-1,-2.691482136E-1,5.336602583E-1
1.339858967E1,-4.278410617E-1,-5.897501707E-2,-5.262505782E-1,6.807831503E-1
1.340854767E1,-1.596839511E-1,3.128728151E-2,-8.221268530E-1,8.380754266E-1
1.341850667E1,6.893399477E-2,4.454759717E-2,-8.916629648E-1,8.954324245E-1
1.342846567E1,5.929719865E-2,7.707916617E-2,-5.939353153E-1,6.018442609E-1
1.343842367E1,5.426537722E-2,3.182756424E-2,-2.125161758E-1,2.216322404E-1
1.344838267E1,1.942681852E-1,-6.702663302E-3,-1.127577066E-2,1.947105454E-1
1.345834067E1,2.979094979E-1,-5.238403559E-2,2.429996113E-1,3.879986691E-1
1.346829967E1,3.603109834E-1,-5.710449278E-2,3.288840996E-1,4.911717406E-1
1.347825867E1,4.227174389E-1,1.572023928E-2,3.466426782E-1,5.468988073E-1
1.348821667E1,4.375465626E-1,1.299251318E-1,2.949429131E-1,5.434324762E-1
1.349817567E1,3.981608874E-1,1.631104195E-1,1.938116638E-1,4.719110745E-1
1.350813367E1,3.427175885E-1,7.509228230E-2,3.896409094E-2,3.530048112E-1
1.351809267E1,2.799094293E-1,-4.192395151E-2,8.339722887E-2,2.950627121E-1
1.352805167E1,1.206847769E-1,-1.954829443E-1,2.713054707E-1,3.555067584E-1
1.353800967E1,-8.483637482E-2,-3.345630616E-1,4.466075541E-1,5.644359663E-1
1.354796867E1,-2.552663389E-1,-3.737604564E-1,3.537138623E-1,5.744312656E-1
1.355792667E1,-2.492363977E-1,-3.606989461E-1,2.206570349E-1,4.908279115E-1
1.356788567E1,-8.771934450E-2,-2.723036635E-1,1.509224832E-2,2.864816652E-1
1.357784367E1,1.369359434E-2,-1.336889845E-1,-1.061667252E-1,1.712648027E-1
1.358780267E1,2.923256993E-2,-3.293736577E-3,-1.228575291E-1,1.263303776E-1
1.359776167E1,1.662883812E-1,3.268593550E-2,-9.763505280E-2,1.955832295E-1
1.360771967E1,2.469361031E-1,3.038564086E-2,-7.373631299E-2,2.594952216E-1
1.361767867E1,2.243746215E-1,-5.234018147E-2,-5.225674901E-3,2.304577468E-1
1.362763667E1,7.504638165E-2,-1.440824103E-1,1.319657187E-2,1.629903368E-1
1.363759567E1,-1.085243225E-2,-2.472074139E-1,4.200055003E-2,2.509847146E-1
1.364755467E1,2.088888556E-2,-2.697191942E-1,-1.072028518E-1,2.909935406E-1
1.365751267E1,-6.640185803E-2,-2.574324399E-1,-3.826663506E-1,4.659551521E-1
1.366747167E1,-1.144425818E-1,-2.269181603E-1,-5.942478490E-1,6.463122017E-1
1.367742967E1,-1.276154816E-1,-7.471513689E-2,-7.750086737E-1,7.889908156E-1
1.368738867E1,-1.034851921E-1,2.431973934E-2,-7.963474294E-1,8.034113909E-1
1.369734767E1,-6.447490811E-2,1.302642703E-2,-5.977035169E-1,6.013120618E-1
1.370730567E1,-1.092610717E-2,1.104071259E-2,-4.459051208E-1,4.461755864E-1
1.371726467E1,-3.069437385E-2,7.630207121E-2,-4.425453472E-1,4.501227999E-1
1.372722267E1,-3.694329321E-2,1.052925664E-1,-3.703240113E-1,3.867702222E-1
1.373718167E1,-7.123311996E-2,-6.655885577E-3,-1.713280964E-1,1.856657610E-1
1.374714067E1,-5.379613817E-2,-1.272354126E-1,7.977473259E-2,1.595207907E-1
1.375709867E1,-2.054770052E-2,-9.416473031E-2,1.636167153E-1,1.898937439E-1
1.376705767E1,-1.756562054E-2,-8.561317742E-2,1.132547200E-1,1.430552298E-1
1.377701567E1,-3.469328463E-2,-1.322552472E-1,-2.115646876E-2,1.383570403E-1
1.378697467E1,-1.385322332E-1,-1.894445246E-1,-1.880804423E-1,3.007568126E-1
1.379693267E1,-1.076583499E-1,-2.158406103E-1,-2.694081223E-1,3.616050687E-1
1.380689167E1,5.431127787E-2,-2.058453798E-1,-2.915748437E-1,3.610234408E-1
1.381685067E1,1.617193669E-1,-1.413973689E-1,-3.094685662E-1,3.767189443E-1
1.382680867E1,2.210715294E-1,-1.665000504E-1,-3.212587456E-1,4.240307413E-1
1.383676767E1,2.216585898E-1,-2.199745917E-1,-4.525255211E-1,5.498187871E-1
1.384672567E1,2.184929073E-1,-2.417285728E-1,-6.748960094E-1,7.494374403E-1
1.385668467E1,1.914144516E-1,-2.781391847E-1,-7.656051815E-1,8.367509738E-1
1.386664367E1,2.219006646E-1,-2.932507288E-1,-5.291753554E-1,6.444086062E-1
1.387660167E1,2.959281689E-1,-1.914471960E-1,-3.305499713E-1,4.832067813E-1
1.388656067E1,3.795252264E-1,-2.008606285E-1,-1.683926480E-1,4.612379791E-1
1.389651867E1,3.547266001E-1,-2.336067903E-1,6.001435965E-3,4.247812502E-1
1.390647767E1,2.766159850E-1,-1.589156270E-1,1.466449526E-1,3.511058556E-1
1.391643667E1,3.335848224E-1,-9.178783715E-2,1.658154877E-1,3.836647192E-1
1.392639467E1,3.527309453E-1,-6.016317129E-2,1.829511917E-1,4.018829003E-1
1.393635367E1,3.755204684E-1,-2.928928792E-2,2.000342707E-1,4.264823490E-1
1.394631167E1,4.040431863E-1,-9.903019845E-2,1.884031355E-1,4.566767107E-1
1.395627067E1,3.590465230E-1,-1.057568353E-1,2.366894424E-1,4.428552879E-1
1.396622967E1,3.988064200E-1,-8.922675669E-2,2.416348712E-1,4.747582392E-1
1.397618767E1,5.057788914E-1,-1.895357412E-1,2.594047058E-1,5.991885226E-1
1.398614667E1,5.248747283E-1,-2.543293226E-1,1.888253045E-1,6.130512869E-1
1.399610467E1,4.436188960E-1,-3.886609161E-1,1.801775649E-2,5.900675149E-1
1.400606367E1,5.615537274E-1,-7.655110413E-1,-3.956752360E-1,1.028546856E0
1.401602167E1,2.237109625E-1,-9.283969277E-1,-6.708579223E-1,1.167055184E0
1.402598067E1,6.377835855E-1,-1.059530094E0,-8.855325978E-1,1.521032513E0
1.403593967E1,2.455604287E0,-2.207488800E0,-9.651251896E-1,3.440125848E0
1.404589767E1,2.595034652E0,-2.904533039E0,-3.750214816E-1,3.912947500E0
1.405585667E1,2.540614324E0,-2.778343109E0,-4.291783199E-3,3.764828016E0
1.406581467E1,3.443080020E0,-3.352294688E0,-2.873296921E-1,4.814066685E0
1.407577367E1,3.687109764E0,-3.899965371E0,-7.111486003E-2,5.367454297E0
1.408573267E1,4.213013310E0,-4.317678178E0,1.109018735E-1,6.033583117E0
1.409569067E1,5.312319381E0,-5.350356104E0,-6.358555392E-1,7.566462840E0
1.410564967E1,4.776860023E0,-6.120571230E0,-1.619549732E-1,7.765694642E0
1.411560842E1,5.118294148E0,-6.221999956E0,-3.067671525E-1,8.062525940E0
1.412556742E1,1.926878582E0,-1.340909806E0,8.915542066E0,9.219424630E0
1.413552642E1,-2.005955157E0,4.178417382E0,1.014623712E1,1.115478174E1
1.414548442E1,1.314281001E0,4.519984823E0,3.101357335E0,5.637021791E0
1.415544342E1,-4.064296177E-1,3.143638551E-2,1.449180944E0,1.505423093E0
1.416540142E1,-5.471678812E0,-3.939918226E-1,-1.804041445E-1,5.488810821E0
1.417536042E1,-8.749647787E0,2.254172970E0,-1.730214500E-1,9.037011044E0
1.418531942E1,-1.348029727E1,5.087875763E0,6.690724019E-1,1.442402690E1
1.419527742E1,-9.343523169E0,5.446790723E0,1.096489687E0,1.087065978E1
1.420523642E1,-2.141824130E0,1.877791207E0,-2.935861251E0,4.090573518E0
1.421519442E1,-2.964703885E-1,-2.440101564E-2,-1.936935793E0,1.959645470E0
1.422515342E1,4.016445123E-1,8.383556539E-1,-5.292326581E-1,1.069694219E0
1.423511242E1,1.219995599E0,1.470450776E0,-8.544173706E-1,2.092998755E0
1.424507042E1,1.448941793E0,1.119207947E0,-1.444947560E0,2.332366223E0
1.425502942E1,6.275091505E-1,8.417897236E-1,-1.526878746E0,1.853034370E0
1.426498742E1,-5.965660142E-1,7.276596755E-1,-1.621698364E0,1.874909384E0
1.427494642E1,-1.045736805E0,5.370983326E-1,-1.892471226E0,2.227888558E0
1.428490542E1,-1.089312010E0,-7.528933346E-2,-1.844348057E0,2.143335927E0
1.429486342E1,-8.358420821E-1,-3.451903760E-1,-1.343691911E0,1.619659326E0
1.430482242E1,-5.090246809E-1,-2.631410766E-1,-6.359613738E-1,8.560351750E-1
1.431478042E1,-2.475454195E-1,-8.514130712E-3,4.655336025E-1,5.273260473E-1
1.432473942E1,7.227637287E-2,3.618450004E-1,1.713868024E0,1.753139836E0
1.433469842E1,5.609516834E-1,7.592094970E-1,2.271839601E0,2.460146545E0
1.434465642E1,3.739994248E-1,6.900690955E-1,2.008456011E0,2.156378092E0
1.435461542E1,-1.783602503E-1,5.004766363E-1,1.104449428E0,1.225600988E0
1.436457342E1,-3.480925684E-1,5.063875866E-1,2.121116947E-1,6.500678388E-1
1.437453242E1,-2.837217773E-1,3.938082200E-1,-2.114880891E-1,5.294432670E-1
1.438449142E1,-4.950893772E-1,1.868185401E-1,-1.229852177E-1,5.432679101E-1
1.439444942E1,-3.202485295E-1,2.316737008E-1,-7.427498773E-2,4.021798082E-1
1.440440842E1,-6.341305375E-4,2.031609231E-1,5.950228974E-2,2.116962099E-1
1.441436642E1,1.892470715E-1,1.792580903E-2,1.072933374E-1,2.182834143E-1
1.442432542E1,4.112616106E-1,-1.579888433E-1,1.672537565E-2,4.408813050E-1
1.443428442E1,5.439298905E-1,-3.883802497E-1,9.189659536E-2,6.746435566E-1
1.444424242E1,7.193596990E-1,-5.924743885E-1,1.707030290E-1,9.474406587E-1
1.445420142E1,7.124494596E-1,-6.393509316E-1,9.798106179E-2,9.622651063E-1
1.446415942E1,2.792928404E-1,-6.298111993E-1,-2.418250519E-1,7.301684690E-1
1.447411842E1,-2.613209754E-2,-5.721629155E-1,-5.017209238E-1,7.614310039E-1
1.448407742E1,-1.510570605E-1,-3.821365929E-1,-5.176621878E-1,6.609241650E-1
1.449403542E1,-2.342739211E-1,-1.940872139E-1,-6.110859297E-1,6.826273729E-1
1.450399442E1,-6.099136087E-2,-9.025762081E-2,-1.031651155E0,1.037386374E0
1.451395242E1,-8.161717197E-2,-1.644184417E-1,-6.437942308E-1,6.694518641E-1
1.452391142E1,2.136148676E-2,-2.844804901E-1,-8.508473530E-2,2.976993022E-1
1.453387042E1,1.221749581E-1,-3.702778548E-1,7.412271161E-1,8.375261476E-1
1.454382842E1,-2.368559053E-2,-3.866664308E-1,1.088899051E0,1.155756496E0
1.455378742E1,-1.640084057E-1,-5.447271949E-1,7.376518361E-1,9.315345970E-1
1.456374542E1,-1.694311500E-1,-6.089734769E-1,3.746704294E-1,7.348017017E-1
1.457370442E1,-2.290952614E-1,-5.763191164E-1,3.014298141E-1,6.895565934E-1
1.458366342E1,-1.219072835E-1,-5.032043624E-1,2.944213414E-1,5.956172784E-1
1.459362142E1,4.327970520E-1,-4.119913065E-1,1.356185657E-1,6.127336454E-1
1.460358042E1,5.798675357E-1,-2.981349081E-1,1.108181852E-1,6.613708888E-1
1.461353842E1,1.638030588E-1,-2.029989552E-1,-9.395656943E-2,2.772505272E-1
1.462349742E1,-1.556331463E-2,-1.756211221E-1,-4.613828833E-1,4.939222209E-1
1.463345642E1,1.426024435E-1,-1.067029148E-1,-7.985824545E-1,8.182022400E-1
1.464341442E1,2.466998756E-2,1.347315431E-2,-8.956737162E-1,8.961146914E-1
1.465337342E1,-1.406513373E-1,1.511160260E-1,-7.859660634E-1,8.126263009E-1
1.466333142E1,-1.808874169E-1,2.304095328E-1,-7.257021739E-1,7.825934165E-1
1.467329042E1,-2.927598551E-1,1.942795873E-1,-7.071315631E-1,7.896125242E-1
1.468324942E1,-1.667310154E-1,1.871991938E-1,-8.766791824E-1,9.118164061E-1
1.469320742E1,-2.566543217E-1,2.189291096E-1,-8.849567932E-1,9.470744013E-1
1.470316642E1,1.354361326E-3,1.851158309E-1,-9.372316320E-1,9.553391216E-1
1.471312442E1,3.434408891E-1,5.052462101E-2,-1.002066875E0,1.060491586E0
1.472308342E1,3.273545410E-1,-2.185613197E-1,-1.302431034E0,1.360608924E0
1.473304242E1,2.773955651E-2,-2.840799558E-1,-1.939871680E0,1.960758282E0
1.474300042E1,-2.054278155E-1,7.391874611E-2,-2.144237130E0,2.155323047E0
1.475295942E1,-2.777398199E-1,3.588892329E-1,-2.067088674E0,2.116316724E0
1.476291842E1,-3.070525698E-1,3.483297461E-1,-2.072780061E0,2.124154438E0
1.477287642E1,-1.968677111E-1,4.304468733E-1,-2.102378375E0,2.155002607E0
1.478283542E1,5.565789163E-2,4.570318240E-1,-2.089392586E0,2.139517999E0
1.479279342E1,-1.212649669E-1,6.171151400E-1,-1.856404431E0,1.960044310E0
1.480275242E1,-2.887948582E-1,6.735770237E-1,-1.418614624E0,1.596739155E0
1.481271142E1,-3.066363942E-1,4.042191875E-1,-1.089635361E0,1.201966826E0
1.482266942E1,-7.460909763E-1,6.282482386E-2,-6.595776200E-1,9.978182902E-1
1.483262842E1,-1.297265165E0,1.037272668E-1,-2.678200185E-1,1.328677469E0
1.484258642E1,-1.253422596E0,5.204659277E-1,2.533920139E-1,1.380637714E0
1.485254542E1,-1.526834161E0,1.451735008E0,3.653001201E-1,2.138270625E0
1.486250442E1,-1.718106525E0,2.056786757E0,2.000426030E-1,2.687429783E0
1.487246242E1,-1.082427645E0,1.829158160E0,-3.291210580E-1,2.150764946E0
1.488242142E1,2.094541351E-1,5.299939656E-1,-1.158923405E0,1.291459677E0
1.489237942E1,8.398883553E-1,-2.362146485E-1,-1.474112887E0,1.712956103E0
1.490233842E1,1.459579194E0,-2.581218266E-1,-1.161843504E0,1.883315860E0
1.491229742E1,1.767810197E0,-3.799082190E-1,-8.114724952E-1,1.981910885E0
1.492225542E1,1.946878983E0,-9.485914564E-1,-2.502824646E-1,2.180092851E0
1.493221442E1,1.998876664E0,-1.220971134E0,-2.110961795E-2,2.342375726E0
1.494217242E1,1.890297963E0,-9.795384300E-1,-1.298152041E-1,2.132973021E0
1.495213142E1,1.769437623E0,-9.335997802E-1,2.445773363E-2,2.000778906E0
1.496209042E1,1.120691093E0,-8.394525915E-1,1.185289085E-1,1.405232465E0
1.497204842E1,-5.607662536E-2,-1.650902867E-1,4.813474703E-1,5.119519292E-1
1.498200742E1,-5.716751115E-1,-1.979107082E-1,3.091522318E-1,6.793792637E-1
1.499196642E1,-6.806132707E-1,-2.708570623E-1,6.914338356E-1,1.007312624E0
1.500192442E1,-6.574025289E-1,-3.606200087E-1,7.779872453E-1,1.080504063E0
1.501188342E1,-3.082895482E-1,-7.673646086E-1,5.775838691E-1,1.008709083E0
1.502184142E1,3.175505146E-1,-8.908016700E-1,4.949662203E-1,1.067406906E0
1.503180042E1,7.664365093E-1,-8.693184149E-1,3.380801618E-1,1.207243813E0
1.504175942E1,8.563796230E-1,-9.168784976E-1,5.004047155E-3,1.254622365E0
1.505171742E1,7.972954823E-1,-8.874488765E-1,-3.589126217E-1,1.245818552E0
1.506167642E1,7.092526406E-1,-7.005496448E-1,-6.168455833E-1,1.172308657E0
1.507163442E1,6.170992063E-1,-4.866310143E-1,-7.822843641E-1,1.108868793E0
1.508159342E1,5.836962560E-1,-4.854007602E-1,-8.066146284E-1,1.107674310E0
1.509155242E1,7.730972920E-1,-6.841774410E-1,-7.074610537E-1,1.251510821E0
1.510151042E1,1.219251614E0,-9.610422251E-1,-6.256485665E-1,1.673801895E0
1.511146942E1,1.753411574E0,-9.632141733E-1,-5.494716257E-1,2.074645213E0
1.512142692E1,1.083998938E0,-1.152030122E-1,4.694466323E-1,1.186889031E0
1.513138592E1,4.515686242E-1,3.909375295E-1,1.010893539E0,1.174160177E0
1.514134492E1,1.716682582E-1,3.686865351E-1,8.193381697E-1,9.147211533E-1
1.515130292E1,1.272968084E-2,1.916115028E-1,3.298578072E-1,3.816846679E-1
1.516126192E1,5.005494341E-2,-3.303384483E-3,-1.607598388E-1,1.684046777E-1
1.517121992E1,-2.477669924E-2,-1.178708044E-1,-1.268003798E-1,1.748878145E-1
1.518117892E1,-3.449328062E-1,-2.262378368E-1,2.277291691E-1,4.711929266E-1
